2015-11-30,347002,41823,0,47,33,40, ,0,M,0.0,0.00,5.6	
2015-12-01,374390,47290,0,51,44,48,RA,0,M,0.0,0.33,6.6	
2015-12-02,379756,47061,0,57,46,52,RA,0,M,0.0,0.14,2.9	
2015-12-03,414005,51587,0,55,44,50, ,0,M,0.0,  T,8.4	
2015-12-04,431007,59348,0,51,42,47, ,0,M,0.0,0.00,4.3	
2015-12-05,451092,68091,0,51,40,46, ,0,M,0.0,0.00,2.2	
2015-12-06,398882,55330,0,53,39,46, ,0,M,0.0,0.00,3.3	
2015-12-07,371715,42302,0,54,42,48, ,0,M,0.0,0.00,3.8	
2015-12-08,382226,44300,0,49,41,45, ,0,M,0.0,0.00,4.5	
2015-12-09,391440,46911,0,55,40,48, ,0,M,0.0,0.00,4.2	
2015-12-10,406176,50709,0,60,51,56, ,0,M,0.0,  T,4.3	
2015-12-11,427829,60113,0,61,50,56, ,0,M,0.0,0.00,4.7	
2015-12-12,439266,68101,0,66,55,61,HZ,0,M,0.0,  T,2.0	
2015-12-13,377073,58207,0,67,55,61,HZ,0,M,0.0,0.00,3.4	
2015-12-14,370299,45771,0,67,53,60,RA BR HZ,0,M,0.0,0.33,4.6	
2015-12-15,396958,46266,0,68,53,61, ,0,M,0.0,0.09,10.4	
2015-12-16,417643,51111,0,53,46,50,RA,0,M,0.0,0.04,5.3	
2015-12-17,418508,57754,0,59,50,55,RA BR HZ,0,M,0.0,1.21,4.9	
2015-12-18,458701,67735,0,57,38,48,RA,0,M,0.0,  T,6.8	
2015-12-19,460986,73435,0,40,35,38, ,0,M,0.0,0.00,9.3	
2015-12-20,385155,58388,0,43,34,39, ,0,M,0.0,0.00,6.0	
2015-12-21,347282,45437,0,56,39,48, ,0,M,0.0,0.00,7.2	
2015-12-22,355205,47148,0,62,53,58,RA BR HZ,0,M,0.0,0.19,4.8	
2015-12-23,339355,52780,0,64,52,58,RA BR HZ,0,M,0.0,1.55,3.6	
2015-12-24,297167,56420,0,72,63,68,RA BR HZ,0,M,0.0,0.01,4.4	
2015-12-25,188254,39236,0,66,57,62,RA BR HZ,0,M,0.0,0.01,0.8	
2015-12-26,238646,39455,0,59,47,53,RA BR,0,M,0.0,  T,8.0	
2015-12-27,268841,39514,0,61,46,54,RA BR,0,M,0.0,0.12,5.7	
2015-12-28,301398,38612,0,46,34,40,RA UP HZ,0,M,  T,0.03,8.3	
2015-12-29,311730,38222,0,46,34,40,RA BR UP,0,M,  T,0.45,7.0	
2015-12-30,319649,44696,0,48,38,43,RA BR HZ,0,M,0.0,0.19,4.1	
2015-12-31,339939,66960,0,48,42,45, ,0,M,0.0,0.03,5.4	
